date,price,market_cap,volume,coin_id,symbol,name,market_cap_rank,daily_return,market_cap_change,volume_change,previous_day_price,previous_day_return,previous_day_volume,ma_7,ma_14,ma_30,volatility_7,volatility_14,volatility_30,volume_to_market_cap,price_vs_ma_7,price_vs_ma_14,price_vs_ma_30,next_day_price,next_day_return
2025-08-15,118405.59579823953,2360043737045.272,73822008367.99681,bitcoin,btc,Bitcoin,1,-0.041723505823612395,-0.04020157657676526,0.19418077790661759,123560.99363577305,0.027939999641370283,61818118105.53991,119058.32851863683,116796.39480359152,117507.38082621279,0.023365766827875438,0.018816492029074948,0.014621648468842754,0.0312799323204156,0.9945175383484817,1.013777831048245,1.0076439025847674,117339.79190213277,-0.009001296677927881
2025-08-16,117339.79190213277,2335290383260.173,44268714220.021,bitcoin,btc,Bitcoin,1,-0.009001296677927928,-0.010488514851038189,-0.400331754734374,118405.59579823953,-0.041723505823612395,73822008367.99681,119151.38927153285,117089.62242986394,117460.4351317247,0.02351960766548728,0.01791901942299779,0.014620031782210439,0.018956406679592384,0.9847958351096381,1.002136564001807,0.9989729032634976,117501.21653394958,0.0013757023870593823
2025-08-17,117501.21653394958,2339465736068.208,23202714236.542347,bitcoin,btc,Bitcoin,1,0.0013757023870593077,0.0017879373109077612,-0.4758665426508216,117339.79190213277,-0.009001296677927928,44268714220.021,119292.9796432203,117442.93058784482,117395.63017604502,0.023492468067879288,0.017751184512725088,0.01457763855716385,0.009917954291366405,0.9849801462363544,1.0004962916525757,1.0008994062023113,117542.83687778088,0.00035421202485396976
2025-08-18,117542.83687778088,2340648324181.828,20906566026.645443,bitcoin,btc,Bitcoin,1,0.0003542120248538616,0.0005054949492901972,-0.09896032793786946,117501.21653394958,0.0013757023870593077,23202714236.542347,119046.68131593104,117681.76824592864,117380.75985048577,0.021375945969751505,0.017454312236372446,0.014407923505057483,0.008931955223966982,0.9873676072148606,0.998819431673924,1.001380780184943,116256.41276740946,-0.010944300346511277
2025-08-19,116256.41276740946,2313556987528.4634,47337926940.98573,bitcoin,btc,Bitcoin,1,-0.010944300346511282,-0.011574287505507486,1.2642612316462438,117542.83687778088,0.0003542120248538616,20906566026.645443,118687.05462433098,117761.60586283632,117325.9193907658,0.021648861039363483,0.017695948679055985,0.014545170347070752,0.0204611026208419,0.9795205815443394,0.9872183035854654,0.9908843107396053,112778.34483555844,-0.02991721358897839
2025-08-20,112778.34483555844,2245419916215.7417,46156885037.403885,bitcoin,btc,Bitcoin,1,-0.029917213588978364,-0.02945121805082984,-0.024949168244190467,116256.41276740946,-0.010944300346511282,47337926940.98573,117626.45605012053,117665.17663046073,117176.63352454215,0.022626276313271056,0.019399428519544938,0.015494860061832694,0.020556014803321577,0.9587838367544091,0.9584683256776143,0.9624644559526238,114252.39755195397,0.013070352455915502
2025-08-21,114252.39755195397,2274471285844.184,42166369117.006935,bitcoin,btc,Bitcoin,1,0.01307035245591548,0.012938056449327107,-0.08645548583192253,112778.34483555844,-0.029917213588978364,46156885037.403885,116296.65660957494,117610.19818643537,117068.9644503515,0.01900545608441941,0.019625334164583574,0.015704099262438063,0.01853897623568223,0.9824220307168086,0.971449749373276,0.9759409600006155,112414.39987336512,-0.016087169442138408
2025-08-22,112414.39987336512,2238121481749.57,32048202090.65466,bitcoin,btc,Bitcoin,1,-0.016087169442138394,-0.01598165003042573,-0.23995822353770846,114252.39755195397,0.01307035245591548,42166369117.006935,115440.77147745003,117249.54999804344,116817.58458926113,0.013866829200694517,0.01900100790719929,0.01538185803128117,0.014319241538936548,0.9737842049619698,0.9587618875743318,0.9623071754875098,116834.24948202295,0.0393174683460196
2025-08-23,116834.24948202295,2326174803320.612,50878158870.82928,bitcoin,btc,Bitcoin,1,0.03931746834601957,0.03934251214201723,0.5875511121313568,112414.39987336512,-0.016087169442138394,32048202090.65466,115368.55113172006,117259.97020162645,116757.75770928508,0.02232780388508047,0.022044476618230266,0.017025981535705365,0.02187202732924489,1.0127044877995344,0.9963694283831773,1.0006551322519255,115359.98346714744,-0.012618440409482425
2025-08-24,115359.98346714744,2296786080139.701,27306719885.257973,bitcoin,btc,Bitcoin,1,-0.012618440409482456,-0.012633927226345265,-0.4632919018436782,116834.24948202295,0.03931746834601957,50878158870.82928,115062.66069360546,117177.82016841287,116657.94265237713,0.02276408651108668,0.022313435900332385,0.017169926438452436,0.011889100217638488,1.002584007459498,0.9844865120493558,0.9888738035686313,113399.54847314971,-0.01699406445005277
2025-08-25,113399.54847314971,2259663171125.389,40682656776.69001,bitcoin,btc,Bitcoin,1,-0.016994064450052804,-0.01616298066908084,0.48984048423381954,115359.98346714744,-0.012618440409482456,27306719885.257973,114470.76235008673,116758.7218330089,116519.90065578687,0.023350602430954014,0.021563196684660824,0.017393137003177534,0.01800385884787805,0.9906420307251828,0.9712297864594343,0.9732204356073472,110185.35443900425,-0.02834397559269387
2025-08-26,110185.35443900425,2194453712375.598,52854872363.936554,bitcoin,btc,Bitcoin,1,-0.02834397559269386,-0.028858043793011268,0.2991991318084435,113399.54847314971,-0.016994064450052804,40682656776.69001,113603.4683031717,116145.26146375135,116260.7610589668,0.02497321881251828,0.02257525508699348,0.018064021301666636,0.02408566289909059,0.9699118881208311,0.9486857496411322,0.9477432749912833,111842.70999260596,0.015041523095695784
2025-08-27,111842.70999260596,2227025695775.593,43023800053.0546,bitcoin,btc,Bitcoin,1,0.01504152309569573,0.014842866457517756,-0.18600124967078335,110185.35443900425,-0.02834397559269386,52854872363.936554,113469.80618274992,115548.13111643524,116008.22092367319,0.023968368815508078,0.022764746805693906,0.018144233647027705,0.0193189508925136,0.9856605360943032,0.9679317952784938,0.9640929677405544,111216.08479629169,-0.005602736167209272
2025-08-28,111216.08479629169,2215255294289.9937,36957904262.995804,bitcoin,btc,Bitcoin,1,-0.005602736167209299,-0.005285256253632853,-0.14098930783842123,111842.70999260596,0.01504152309569573,43023800053.0546,113036.0472176553,114666.35191361513,115781.9803496803,0.023174527295852846,0.02071608997698489,0.018063150799142315,0.016683361217218577,0.9838992740266368,0.9699103785919454,0.960564713614339,112525.59740669793,0.01177448938977485
2025-08-29,112525.59740669793,2239422945686.892,34222495087.206894,bitcoin,btc,Bitcoin,1,0.011774489389774878,0.01090964615193224,-0.07401418533701176,111216.08479629169,-0.005602736167209299,36957904262.995804,113051.93257955999,114246.35202850502,115604.38996561563,0.023067283879760727,0.018713411614179526,0.018232922701722772,0.015281836400363362,0.9953443062771912,0.9849382094810541,0.9733678577445595,108480.30666639366,-0.03594996012936939
2025-08-30,108480.30666639366,2160278651486.2852,51702115726.38959,bitcoin,btc,Bitcoin,1,-0.03594996012936935,-0.03534137861409259,0.5107640630713963,112525.59740669793,0.011774489389774878,34222495087.206894,111858.51217732725,113613.53165452366,115292.62549183008,0.019083942086474043,0.02061550862890034,0.01929060538764341,0.023933077193915797,0.9697992987285743,0.954818542180881,0.9409127964917482,108781.95727925687,0.0027806946913494636
2025-08-31,108781.95727925687,2166165747945.1812,27799981330.792213,bitcoin,btc,Bitcoin,1,0.002780694691349561,0.0027251560602359337,-0.46230476373711227,108480.30666639366,-0.03594996012936935,51702115726.38959,110918.79415048573,112990.72742204559,115062.02398650006,0.01966233312141215,0.020654384781789582,0.019086548431329595,0.012833727685502921,0.9807351234964764,0.9627511899532426,0.9454201613211669,108253.36092385623,-0.004859228208623397
2025-09-01,108253.36092385623,2155694976689.5986,26140904019.246822,bitcoin,btc,Bitcoin,1,-0.0048592282086233896,-0.004833781194036102,-0.059679080061386225,108781.95727925687,0.002780694691349561,27799981330.792213,110183.62450058665,112327.19342533669,114895.98251281797,0.019287584593400017,0.020591615017308832,0.018742230144945315,0.012126439177118743,0.9824813933515126,0.9637324464606309,0.9421857801840837,109162.68557992298,0.008399966969213564
2025-09-02,109162.68557992298,2174100506466.4321,42999610648.39302,bitcoin,btc,Bitcoin,1,0.008399966969213635,0.00853809559138008,0.6449167410864445,108253.36092385623,-0.0048592282086233896,26140904019.246822,110037.52894928934,111820.49862623052,114782.90862140818,0.01722625649039835,0.020857531246178406,0.018802727905746244,0.01977811537254105,0.9920495909193896,0.97623143270724,0.9510360635656783,111190.18209845416,0.01857316451826161
2025-09-03,111190.18209845416,2212595221503.454,50235464642.845955,bitcoin,btc,Bitcoin,1,0.01857316451826163,0.01770604207235449,0.1682771979872184,109162.68557992298,0.008399966969213635,42999610648.39302,109944.31067869623,111707.05843072306,114682.61103586972,0.017822682375821724,0.020292094359349082,0.018928634670116164,0.02270431760614174,1.0113318407479845,0.9953729304170206,0.9695470053753553,111711.51977725117,0.004688702446187173
2025-09-04,111711.51977725117,2225365905592.233,36406080683.42747,bitcoin,btc,Bitcoin,1,0.004688702446187243,0.005771812198031023,-0.27529125206146443,111190.18209845416,0.01857316451826163,50235464642.845955,110015.08710454757,111525.56716110143,114568.37215742139,0.01777503215309867,0.019971831454911215,0.018881947931185653,0.016359593086215984,1.0154200002686131,1.0016673541402497,0.9750642142646071,110724.736377486,-0.008833318190754072
2025-09-05,110724.736377486,2204051936301.3257,38708366685.43147,bitcoin,btc,Bitcoin,1,-0.008833318190754058,-0.009577736963321981,0.06323905124596507,111711.51977725117,0.004688702446187243,36406080683.42747,109757.82124323158,111404.87691139578,114454.91823371036,0.017350656581825403,0.019653606429280355,0.018882797918999043,0.017562365953312762,1.0088095328724835,0.9938948764832735,0.967409160621586,110662.18112628513,-0.0005649618436444717
2025-09-06,110662.18112628513,2204045604630.5625,56020470627.40665,bitcoin,btc,Bitcoin,1,-0.0005649618436445181,-2.872741181270122e-06,0.4472444958131201,110724.736377486,-0.008833318190754058,38708366685.43147,110069.51759464464,110964.01488598595,114309.58774564289,0.009027659931172771,0.015909216744661173,0.018812002812510543,0.025417110476167612,1.0053844474346032,0.9972798951082389,0.9680918574610398,110209.1888247784,-0.0040934698457622855
2025-09-07,110209.1888247784,2195288669199.568,19340758702.076332,bitcoin,btc,Bitcoin,1,-0.00409346984576231,-0.00397311898292696,-0.6547555119500489,110662.18112628513,-0.0005649618436445181,56020470627.40665,110273.40781543344,110596.10098295959,114067.77822277375,0.009406645108596907,0.015705532784629214,0.018337106028119256,0.0088101209528532,0.9994176384685369,0.9965015750578693,0.9661728363775127,111131.9923868407,0.008373199838440674
2025-09-08,111131.9923868407,2213764479139.3647,22147049159.335133,bitcoin,btc,Bitcoin,1,0.008373199838440648,0.008416118663124639,0.1450972270781461,110209.1888247784,-0.00409346984576231,19340758702.076332,110684.64088157409,110434.13269108036,113882.56574793976,0.00914758676630012,0.015445605243062694,0.018410086629873427,0.010004248133904986,1.0040416764395095,1.0063192391587163,0.9758472831812817,112025.12878118771,0.008036717196953301
2025-09-09,112025.12878118771,2231763512226.867,37159847899.8603,bitcoin,btc,Bitcoin,1,0.008036717196953314,0.008130509481523385,0.6778690304300503,111131.9923868407,0.008373199838440648,22147049159.335133,111093.5613388976,110565.54514409346,113733.0672429081,0.0091180718173327,0.01348727890685401,0.018491518218618334,0.016650441543773594,1.0083854314423164,1.0132010712305726,0.9849829209470574,111547.43956434788,-0.004264125576439877
2025-09-10,111547.43956434788,2222026777598.0474,45338021458.38368,bitcoin,btc,Bitcoin,1,-0.004264125576439848,-0.004362798556153624,0.22008092122880107,112025.12878118771,0.008036717196953314,37159847899.8603,111144.59811973956,110544.45439921788,113475.75105609283,0.006687960664737802,0.012946917443919442,0.017893063692886384,0.020403904181295642,1.0036244806443433,1.0090731386805514,0.9830068408994996,113975.32489468766,0.02176549582690523
2025-09-11,113975.32489468766,2270241314652.7144,52205187155.05567,bitcoin,btc,Bitcoin,1,0.021765495826905124,0.021698450055037455,0.15146593247293438,111547.43956434788,-0.004264125576439848,45338021458.38368,111467.99885080193,110741.54297767475,113315.80189896209,0.010505210640573278,0.014071148436624475,0.018407579895973872,0.022995435250918097,1.0224936849116826,1.0292011636289449,1.0058202208754048,115503.16663193036,0.013405021996247178
2025-09-12,115503.16663193036,2299764311655.674,43752917632.95067,bitcoin,btc,Bitcoin,1,0.013405021996247157,0.01300434311207832,-0.1619047834653049,113975.32489468766,0.021765495826905124,52205187155.05567,112150.63174429398,110954.22649376279,113159.15629152539,0.009690483357756954,0.014166085985481948,0.018443382421459622,0.019024957214616285,1.029893143136993,1.0409983493366364,1.020714279049291,116160.14344594491,0.005687954998741374
2025-09-13,116160.14344594491,2314347371939.946,51192951485.864395,bitcoin,btc,Bitcoin,1,0.005687954998741418,0.006341110787032367,0.17004657644386612,115503.16663193036,0.013405021996247157,43752917632.95067,112936.0549328168,111502.78626373073,112912.46128519779,0.0092526622982325,0.00903669077320145,0.017663542990792154,0.022119821815233007,1.028547911604014,1.0417689758101507,1.0287628320539752,115970.58488443034,-0.0016318726534870311
2025-09-14,115970.58488443034,2310166037871.29,30063858747.76022,bitcoin,btc,Bitcoin,1,-0.0016318726534870764,-0.0018067011544385947,-0.4127344121570804,116160.14344594491,0.005687954998741418,51192951485.864395,113759.11151276708,112016.25966410026,112831.29425473747,0.008796891611495904,0.009193220011548816,0.015983842368232366,0.013013722067987225,1.0194399669815906,1.0353013502877868,1.027822871752276,115373.55555886829,-0.0051481099811388755
2025-09-15,115373.55555886829,2297459118244.424,26889399414.610912,bitcoin,btc,Bitcoin,1,-0.005148109981138904,-0.005500435647722957,-0.10559054843170479,115970.58488443034,-0.0016318726534870764,30063858747.76022,114365.04910877101,112524.84499517255,112765.75304329532,0.009941913246961727,0.009216428486616298,0.015929132729733002,0.011703972967822874,1.0088183099465826,1.025316280718431,1.0231258378115182,115397.25272727509,0.0002053951470248857
2025-09-16,115397.25272727509,2297977599504.5527,46947581231.08198,bitcoin,btc,Bitcoin,1,0.00020539514702488937,0.0002256759460970148,0.7459512764562541,115373.55555886829,-0.005148109981138904,26889399414.610912,114846.78110106921,112970.17121998341,112695.62091640617,0.010036885311265892,0.009216719377749689,0.015925964785221083,0.02042995599313237,1.0047930958179965,1.0214842686443795,1.0239728197857207,116762.8496864193,0.011833877556613977
2025-09-17,116762.8496864193,2325326932460.9644,39964451595.099724,bitcoin,btc,Bitcoin,1,0.011833877556614025,0.011901479353979783,-0.148743118449711,115397.25272727509,0.00020539514702488937,46947581231.08198,115591.83968993658,113368.21890483807,112669.62134336079,0.00958469012723331,0.008549690202210247,0.01608381152507316,0.01718659472661942,1.010130559385713,1.0299434075473188,1.0363294763420248,116455.94648225319,-0.002628431945523235
2025-09-18,116455.94648225319,2321583680138.891,54740952295.37868,bitcoin,btc,Bitcoin,1,-0.002628431945523202,-0.0016097746384898803,0.3697411101742927,116762.8496864193,0.011833877556614025,39964451595.099724,115946.21420244593,113707.10652662393,112676.27246718892,0.007311943794376569,0.008695999742062222,0.015961606695897867,0.023579142446462985,1.0043962822185573,1.0241747419277232,1.033544542540355,117145.49508952006,0.0059211111849230705
2025-09-19,117145.49508952006,2333705338232.097,43642467075.25838,bitcoin,btc,Bitcoin,1,0.005921111184923111,0.0052212884665354675,-0.20274556350853346,116455.94648225319,-0.002628431945523202,54740952295.37868,116180.83255353018,114165.73214891207,112821.84414232097,0.0059805520026740755,0.008017860401438648,0.014939739315184681,0.018700932958537007,1.0083031126115007,1.026100326994105,1.0383228175365131,115655.81046441344,-0.01271653360607876
2025-09-20,115655.81046441344,2303469041668.8,34296721252.33001,bitcoin,btc,Bitcoin,1,-0.012716533606078717,-0.012956347173719407,-0.21414338943791345,117145.49508952006,0.005921111184923111,43642467075.25838,116108.78498473996,114522.4199587784,112868.62457273628,0.007857583094227202,0.00913713499184888,0.014985409197641394,0.01488916092724345,0.9960987058784049,1.0098966691940583,1.0246940715564492,115715.51536781774,0.0005162291731349889
2025-09-21,115715.51536781774,2305371926506.302,18774953731.290394,bitcoin,btc,Bitcoin,1,0.0005162291731350965,0.0008260952515877218,-0.4525729269233022,115655.81046441344,-0.012716533606078717,34296721252.33001,116072.34648236672,114915.7289975669,112978.6617558847,0.007852281396995122,0.008935063125264802,0.014654022281607261,0.008144002065533555,0.9969257870167794,1.00695976414393,1.024224517881497,115304.47999407038,-0.0035521198038208674
2025-09-22,115304.47999407038,2297332085237.645,18659113982.495464,bitcoin,btc,Bitcoin,1,-0.0035521198038208635,-0.0034874378299734055,-0.006169908616172504,115715.51536781774,0.0005162291731350965,18774953731.290394,116062.47854453848,115213.76382665474,112927.66943961961,0.00770951874043954,0.009005520463132636,0.012763937837318438,0.008122079564550761,0.9934690473616138,1.0007873726575944,1.021047193891853,112696.74101711863,-0.022616111508293967
2025-09-23,112696.74101711863,2245929069310.8535,69152342029.46799,bitcoin,btc,Bitcoin,1,-0.022616111508294012,-0.02237509163655549,2.7060892652427846,115304.47999407038,-0.0035521198038208635,18659113982.495464,115676.69115737325,115261.73612922124,112838.89469128534,0.011481301492501423,0.011087018017322849,0.01321749100431562,0.030790082810000258,0.9742389749357498,0.9777463432510944,0.9987402067828153,112022.16587861195,-0.0059857555100392415
2025-09-24,112022.16587861195,2232693472656.6514,46154878824.043465,bitcoin,btc,Bitcoin,1,-0.005985755510039215,-0.005893149892869709,-0.33256231865038755,112696.74101711863,-0.022616111508294012,69152342029.46799,114999.45061340077,115295.64515166866,112792.98193813408,0.0093364439640473,0.011153086339302447,0.012898293302273796,0.020672286361425336,0.9741104438420519,0.9716079538932235,0.9931660991111583,113320.56908541008,0.011590591885226455
2025-09-25,113320.56908541008,2257741194218.8286,46677543220.334526,bitcoin,btc,Bitcoin,1,0.011590591885226376,0.011218611900349007,0.011324141880723282,112022.16587861195,-0.005985755510039215,46154878824.043465,114551.5395567089,115248.87687957741,112897.48909301427,0.011462848279700089,0.009913653627913861,0.011931516406865511,0.020674443704999063,0.9892540032542345,0.9832683159578015,1.0037474703449538,108963.53013595635,-0.03844879164143469
2025-09-26,108963.53013595635,2171950311711.4429,74481796351.47305,bitcoin,btc,Bitcoin,1,-0.038448791641434665,-0.03799854594807495,0.5956665928172915,113320.56908541008,0.011590591885226376,46677543220.334526,113382.68742048551,114781.75998700783,112801.51643112594,0.016381410210452405,0.01343441413100766,0.013636495230382559,0.03429258761117019,0.9610244087076496,0.9493105014968402,0.9659757562079142,109710.20874667744,0.006852555252105409
2025-09-27,109710.20874667744,2185866776171.5464,55257214020.568245,bitcoin,btc,Bitcoin,1,0.0068525552521054856,0.0064073585777095765,-0.2581111529612644,108963.53013595635,-0.038448791641434665,74481796351.47305,112533.31574652322,114321.05036563159,112751.32056280547,0.017506212581658707,0.01350291049033203,0.013674094099624034,0.02527931465125653,0.9749131447774567,0.9596676062351829,0.9730281490190259,109654.81021075726,-0.0005049533361848955
2025-09-28,109654.81021075726,2185203231301.0562,23294896964.31016,bitcoin,btc,Bitcoin,1,-0.0005049533361849434,-0.0003035614419523158,-0.5784279505000168,109710.20874667744,0.0068525552521054856,55257214020.568245,111667.50072408603,113869.92360322636,112655.6276562741,0.017433571896901853,0.013521371660572445,0.013480665497298986,0.010660288540046012,0.9819760404748216,0.9629830840393252,0.9733629157464491,112142.57362752674,0.022687225594463026
2025-09-29,112142.57362752674,2235798877396.134,31274654338.51212,bitcoin,btc,Bitcoin,1,0.022687225594463012,0.02315374852569363,0.34255388149720734,109654.81021075726,-0.0005049533361849434,23294896964.31016,111215.79981457979,113639.13917955912,112777.70322164522,0.02090508583572529,0.01525944645595594,0.012412987190465526,0.013988134019878992,1.0083331128714812,0.9868305448031626,0.9943683052946181,114309.15041119447,0.019319841819074444
2025-09-30,114309.15041119447,2278362523594.3135,57833295882.65785,bitcoin,btc,Bitcoin,1,0.019319841819074535,0.01903733230591409,0.8492065573828258,112142.57362752674,0.022687225594463012,31274654338.51212,111446.14401373347,113561.41758555335,112961.94299270981,0.020612660993674554,0.016284683308040764,0.012846147266040412,0.02538371101339081,1.0256895958384005,1.0065843914380321,1.0119262061433523,114024.22783550054,-0.002492561397482173
2025-10-01,114024.22783550054,2272137555069.4507,57718901820.70616,bitcoin,btc,Bitcoin,1,-0.002492561397482218,-0.002732211603903356,-0.0019779965883977013,114309.15041119447,0.019319841819074535,57833295882.65785,111732.15286471754,113365.80173905917,113154.30522309795,0.020422416601759107,0.015891871361744345,0.012811484126875937,0.02540290824027241,1.0205140142028606,1.005807978123393,1.0076879320737062,118503.24451752483,0.039281271770470014
2025-10-02,118503.24451752483,2359569556068.08,69920179085.4708,bitcoin,btc,Bitcoin,1,0.03928127177047003,0.03848006508389279,0.21139136192621621,114024.22783550054,-0.002492561397482218,57718901820.70616,112472.53506930536,113512.03731300714,113465.65718768467,0.024668590790767806,0.019267116312548935,0.01448972686470981,0.02963259926186868,1.053619396455351,1.0439707305292614,1.0443974631152706,120611.71911591051,0.017792547427457762
2025-10-03,120611.71911591051,2399524207991.5527,71252850672.75252,bitcoin,btc,Bitcoin,1,0.01779254742745784,0.01693302569560684,0.01905989951273801,118503.24451752483,0.03928127177047003,69920179085.4708,114136.56206644168,113759.6247434636,113779.70842159988,0.014647516630324618,0.01973607457745099,0.014461175405696039,0.029694574630856715,1.0567316636512978,1.0602330957745236,1.060045950100305,122250.15186842803,0.013584357842897072
2025-10-04,122250.15186842803,2436956902844.7153,83155430408.51796,bitcoin,btc,Bitcoin,1,0.013584357842897132,0.015600048846556414,0.16704706721743912,120611.71911591051,0.01779254742745784,71252850672.75252,115927.98251240606,114230.64912946464,114130.99615797243,0.01426194088503279,0.01944990719411364,0.014591515003082494,0.034122651209567444,1.0545353176947196,1.07020447489425,1.0711389191698424,122380.93708463266,0.0010698163904564366
2025-10-05,122380.93708463266,2438832157552.7866,35161626561.80918,bitcoin,btc,Bitcoin,1,0.0010698163904563351,0.0007695067179407378,-0.5771577828522979,122250.15186842803,0.013584357842897132,83155430408.51796,117746.0006372454,114706.7506806657,114519.536181544,0.013973843074530088,0.01944252457368196,0.014422993740489274,0.01441740320379064,1.0393638545878656,1.0669026570662024,1.0686468105374287,123506.18520027678,0.009194635557218804
2025-10-06,123506.18520027678,2461221856764.1885,72011486031.26575,bitcoin,btc,Bitcoin,1,0.009194635557218778,0.009180500241504408,1.0480135042865468,122380.93708463266,0.0010698163904563351,35161626561.80918,119369.37371906683,115292.5867668233,114947.66965067707,0.013809878201945921,0.019350616443514226,0.014439543117879105,0.029258429439571333,1.0346555515231726,1.071241340521445,1.0744557551763234,124773.50823074432,0.010261211034997605
2025-10-07,124773.50823074432,2486073086655.2866,69605991064.72382,bitcoin,btc,Bitcoin,1,0.010261211034997553,0.010097110840617374,-0.033404323381099554,123506.18520027678,0.009194635557218778,72011486031.26575,120864.28197900252,116155.21299636799,115433.14696420926,0.013647858669740656,0.01764915176315533,0.014407860705422333,0.027998368768140415,1.032343933110205,1.074196370632507,1.0809157639047222,121518.75593575071,-0.02608528317545243
2025-10-08,121518.75593575071,2421938444026.2783,76087884719.80028,bitcoin,btc,Bitcoin,1,-0.026085283175452445,-0.025797569256217567,0.09312264010506244,124773.50823074432,0.010261211034997553,69605991064.72382,121934.92885046684,116833.54085759218,115779.37241583959,0.019622032499991063,0.01954159474976948,0.015406450403108634,0.03141611006153826,0.9965869261692317,1.0401016270136785,1.049571727676129,123352.50487523204,0.015090254383865393
2025-10-09,123352.50487523204,2459003621170.118,62576032795.36722,bitcoin,btc,Bitcoin,1,0.015090254383865354,0.015303930302300373,-0.1775821732223407,121518.75593575071,-0.026085283175452445,76087884719.80028,122627.68033013931,117550.10769972236,116156.95161897439,0.015062008556099162,0.019640642669341776,0.015537686849077725,0.02544771884703056,1.005910774330407,1.049361053673653,1.0619468155454095,121698.03066778315,-0.013412570819882001
2025-10-10,121698.03066778315,2423288659157.484,72097306668.91356,bitcoin,btc,Bitcoin,1,-0.013412570819882008,-0.01452415999112655,0.15215528131484946,123352.50487523204,0.015090254383865354,62576032795.36722,122782.86769469253,118459.71488056712,116495.30465575558,0.015546273680686435,0.016072695706487648,0.015779817406592008,0.029751844212393568,0.9911645895939906,1.0273368527898363,1.0446603923428646,113201.74064138904,-0.06981452353643809
2025-10-11,113201.74064138904,2265659827789.9917,151002213089.8765,bitcoin,btc,Bitcoin,1,-0.06981452353643813,-0.06504748444714614,1.094422386446575,121698.03066778315,-0.013412570819882008,72097306668.91356,121490.23751940124,118709.11001590364,116469.51851397895,0.029936654325164156,0.026310628514207325,0.020253931116852305,0.06664822813986583,0.9317764369611297,0.9536061775395606,0.971943063607688,110853.11663883903,-0.020747242836046172
2025-10-12,110853.11663883903,2211404015103.109,108643865752.17674,bitcoin,btc,Bitcoin,1,-0.02074724283604612,-0.023947025065896965,-0.28051474525401865,113201.74064138904,-0.06981452353643813,151002213089.8765,119843.40602714501,118794.7033321952,116314.51684754257,0.02966238532510647,0.027038696768583975,0.020432066549578225,0.04912890860746272,0.924983028383976,0.9331486466097021,0.9530462718092017,115189.5714637257,0.039118925623128006
2025-10-13,115189.5714637257,2294724465036.9785,93857100744.12454,bitcoin,btc,Bitcoin,1,0.03911892562312791,0.037677624425396905,-0.13610308235700774,110853.11663883903,-0.02074724283604612,108643865752.17674,118655.31835049485,119012.34603478084,116282.16444813527,0.03515107762641875,0.028370565709583292,0.02169146337762001,0.040901250748905084,0.9707914745419863,0.9678791764180672,0.9906039504029279,115222.28302116522,0.00028398019910869305
2025-10-14,115222.28302116522,2296863527017.9863,68935270367.04033,bitcoin,btc,Bitcoin,1,0.000283980199108802,0.0009321650653919544,-0.2655295143307985,115189.5714637257,0.03911892562312791,93857100744.12454,117290.85760626927,119077.5697926359,116257.2210526931,0.03441701589837662,0.02794494068892761,0.021689462182993797,0.030012784632676398,0.9823637184745635,0.9676237365426221,0.9910978602261721,113156.56943826913,-0.017928073708768966
2025-10-15,113156.56943826913,2257545230986.0146,91211854988.91518,bitcoin,btc,Bitcoin,1,-0.01792807370876892,-0.017118255207360322,0.3231522050071749,115222.28302116522,0.000283980199108802,68935270367.04033,116096.25953520046,119015.59419283365,116183.3215153398,0.03394792963836347,0.02839160515703097,0.021918660746583805,0.04040311296402115,0.9746788560742561,0.9507709490147022,0.973948480404986,110708.66960879423,-0.02163285650693324
2025-10-16,110708.66960879423,2207742082237.0483,68877328886.40259,bitcoin,btc,Bitcoin,1,-0.02163285650693325,-0.022060753452640247,-0.2448642899020842,113156.56943826913,-0.01792807370876892,91211854988.91518,114289.99735428079,118458.83884221004,116027.03541139043,0.032288031173108245,0.026484972084877854,0.022257501276266443,0.031198086697070592,0.9686645565807039,0.9345750025142554,0.9541627019621833,108076.72862033188,-0.0237735761595068
2025-10-17,108076.72862033188,2154964541836.455,84773160808.27399,bitcoin,btc,Bitcoin,1,-0.023773576159506815,-0.023905663992740966,0.23078467441860218,110708.66960879423,-0.02163285650693325,68877328886.40259,112344.09706178775,117563.48237824014,115737.49804252085,0.03244685432214516,0.026119056679785917,0.022490048540086814,0.039338540919114394,0.9620151965874195,0.9193052675371909,0.9338090977275622,106443.61194984635,-0.01511071524215527
2025-10-18,106443.61194984635,2123017949517.1426,94325236794.78163,bitcoin,btc,Bitcoin,1,-0.015110715242155237,-0.014824648711893706,0.11267806809882863,108076.72862033188,-0.023773576159506815,84773160808.27399,111378.65010585308,116434.44381262714,115403.75355810729,0.02248350337315568,0.025455967411097506,0.02261097873213444,0.04442978770680431,0.9556913452325331,0.9141935020631988,0.9223583173683394,107156.00337647724,0.006692664910380411
2025-10-19,107156.00337647724,2135575517405.9185,34412835719.61292,bitcoin,btc,Bitcoin,1,0.0066926649103804525,0.005914960771590261,-0.6351683081964259,106443.61194984635,-0.015110715242155237,94325236794.78163,110850.49106837282,115346.94854775893,115070.77050100586,0.022392616747792887,0.02567952650917139,0.02262160840074132,0.016114080461745582,0.9666714359468483,0.9289886271426567,0.931218266028214,108621.134857428,0.013672882851026379
